Place_Id,Place_Name,Category,Rating,Content
408,Kebun Binatang Surabaya,Cagar Alam,4.3,kebun binatang surabaya kbs dialek are kebon binatang suroboyo salah satu kebun binatang populer indonesia letak surabaya kbs rupa kebun binatang pernah lengkap se asia tenggara lebih 981 spesies satwa beda diri lebih 2 806 binatang masuk satwa langka indonesia maupun dunia diri mamalia aves reptilia pisces cagar alam
409,Rumah Batik,Budaya,4.5,rumah batik 2000 lembar batik milik ragam corak aneka macam aneka batik sebut buat bagai macam jenis bahan prima primis santio sutra prishmina sarimpit kain batik temu rumah batik ada sarung batik baju batik celana batik rok batik selendang batik bagai ingin segera unjung rumah batik surabaya ikut informasi alamat rumah batik sendiri jadi rumah batik sebut mula letak jalan tambak dukuh 1 no 4 rt 01 rw 09 lurah kapasari camat genteng surabaya tempat anda lihat bagai macam batik pajang mulai batik surabaya bangkal sidoarjo sumenep mojokerto ponorogo tuban jombang bojonegoro koleksi milik rumah batik surabaya sangat agam buat banyak unjung ingin datang lokasi rumah batik pindah lokasi jalan margorejo no 143 surabaya budaya
410,Ciputra Waterpark,Taman Hiburan,4.3,ciputra waterpark surabaya main air waterpark memang jadi alternatif rekreasi kaum urban bagai kota besar jakarta surabaya bagai salah satu kota metropolis indonesia mulai geliat bangun tempat rekreasi keluarga salah satu waterpark jadi tuju wisata keluarga ciputra waterpark surabaya lokasi waterpark boulevard citraland the singapore of surabaya surabaya waterpark diri areal luas 5 hektar tawar agam aktivitas atraksi tarik salah waterpark satu klaim bagai water attraction besar indonesia taman hibur
411,Masjid Muhammad Cheng Hoo,Tempat Ibadah,4.7,masjid cheng hoo surabaya masjid nuansa muslim tionghoa lokasi jalan gading ketabang genteng surabaya 1 000 m utara gedung balaikota surabaya masjid diri atas prakarsa sespuh nasehat urus pit urus yayasan haji muhammad cheng ho indonesia jawa timur tokoh masyarakat tionghoa surabaya bangun masjid awal letak batu pertama 15 oktober 2001 tepat isra mi raj nabi muhammad saw sedang bangun baru laksana 10 maret 2002 baru resmi 13 oktober 2002 masjid cheng ho kenal nama masjid muhammad cheng ho surabaya ialah bangun masjid rupa kelenteng rumah ibadah umat tri dharma gedung letak areal komplek gedung serba pit bina imam tauhid islam jawa timur jalan gading no 2 belakang taman makam pahlawan kusuma bangsa surabaya masjid dominasi warna merah hijau kuning ornamen kental nuansa tiongkok lama pintu masuk rupa bentuk pagoda relief naga patung singa lilin lafaz allah huruf arab puncak pagoda sisi kiri bangun buah beduk bagai lengkap bangun masjid surabaya palembang telah masjid rupa nama masjid cheng ho palembang masjid al islam muhammad cheng hoo sriwijaya palembang nama masjid rupa bentuk hormat cheng ho laksamana asal cina agama islam jalan kawasan asia tenggara cheng ho bukan dagang jalin sahabat sebar agama islam tempat ibadah
412,Masjid Nasional Al-Akbar,Tempat Ibadah,4.9,masjid nasional al akbar biasa sebut masjid agung surabaya ialah masjid besar indonesia lokasi kota surabaya jawa timur masjid istiqlal jakarta posisi masjid wilayah lurah pagesangan camat jambang surabaya tepat samping jalan tol surabaya gempol ciri mudah lihat kubah besar damping 4 kubah kecil warna biru milik satu menara tinggi 99 meter masjid nasional al akbar surabaya bangun sejak tanggal 4 agustus 1995 atas gagas wali kota surabaya h soenarto soemoprawiro bangun masjid tanda leta batu pertama wakil presiden ri try sutrisno krisis moneter bangun henti waktu tahun 1999 masjid bangun selesai tahun 2001 10 november 2000 masjid resmi presiden ri kh abdurrahman wahid tempat ibadah
413,Museum TNI AL Loka Jala Crana,Budaya,4.5,museum loka jala crana diri tanggal 19 september 1969 ibu r mulyadi isteri panglima angkat laut laksamana r moeljadi nama museum akabri laut tahun 1973 tepat tanggal 10 juli 1973 status tingkat jadi museum tni angkat laut lanjut tanggal 6 oktober 1979 nama ubah jadi museum tni angkat laut loka jala crana loka jala crana arti tempat simpan abadi saji alat sarana tni angkat laut museum beberapa koleksi alat tempur angkat laut samping satu koleksi upa planetarium astronavigasi museum suguh selamat objek benda sejarah pernah milik pakai prajurit tni angkat laut sejak zaman revolusi fisik hingga antara upa bagai jenis meriam kapal perang pesawat helikopter artileri medan replica kri dewaruci benda sejarah meriam kapal hrms de zeven provencien budaya
414,Jembatan Merah,Budaya,4.5,jembatan merah rupa salah satu monumen sejarah surabaya jawa timur biar bagai jembatan jembatan jadi salah satu judul lagu cipta gesang masa zaman voc nilai penting jadi sarana hubung paling vital lewat kalimas tuju gedung karesidenan surabaya bekas nkawasan jembatan merah rupa daerah niaga mulai kembang bagai akibat janji paku buwono ii mataram voc 11 november 1743 janji daerah pantai utara masuk surabaya serah kuasa voc sejak surabaya sepenuh kuasa belanda kini posisi bagai pusat niaga terus langsung jembatan indikator ekonomi masuk salah satu plaza jembatan merah nperubahan fisik jadi tahun 1890 an pagar batas sungai ubah kayu jadi besi kini kondisi jembatan hubung jalan rajawali jalan kembang jepun sisi utara surabaya hampir sama persis jembatan beda warna merah budaya
415,Museum De Javasche Bank,Budaya,4.6,museum bank indonesia bahasa indonesia museum bank indonesia museum bank letak surabaya indonesia cara resmi diri bank indonesia buka 27 januari 2012 restorasi museum tempat gedung nama de javasche bank bank sentral hindia belanda merdeka indonesia gedung terus fungsi bagai kantor cabang bank indonesia surabaya hingga tahun 1973 museum tutup hari senin hari libur nasional biaya masuk budaya
416,Keraton Surabaya,Budaya,4.4,kawasan juluk kampung keraton diri empat gang gang rata ukur sempit lebar 2 hingga 3 meter saking sempit kendara sepeda motor terkadang turun kendara jalan kaki panjang jalan 200 meter memang tak banyak sisa tinggal keraton surabaya tampak kini sisa bangun tinggal kolonial belanda kampung keraton rupa salah satu kawasan dagang sangat ramai surabaya utama jalan kramat gantung segala macam butuh rumah tangga jual jalan budaya
417,Klenteng Sanggar Agung,Budaya,4.5,kelenteng sanggar agung klenteng hong san tang buah klenteng kota surabaya alamat jalan sukolilo nomor 100 pantai ria kenjeran surabaya kuil jadi tempat ibadah peluk tridharma jadi tempat tuju wisata wisatawan klenteng buka tahun 1999 nciri khas klenteng buah patung kwan im setinggi 20 meter letak tepi laut klenteng sembah nan hai guan shi yin pu sa bodhisatwa kwan im laut selatan patung bangun orang karyawan sanggar agung lihat sosok wanita jubah putih jalan atas air sedang tutup klenteng malam hari tampak sebut percaya bagai tampak kwan im sendiri ikon sanggar agung patung phra phrom raksasa lap emas budaya
418,Museum Sepuluh Nopember Kota Surabaya,Budaya,4.7,museum puluh november surabaya salah satu museum letak kota surabaya bangun tahun 1945 museum bangun tuju ajar peristiwa tempur puluh november 1945 museum puluh november alamat jalan pahlawan surabaya budaya
419,Monumen Tugu Pahlawan,Budaya,4.7,tugu pahlawan bahasa indonesia tugu pahlawan buah monumen surabaya indonesia lambang utama kota dedikasi orang tewas tempur surabaya 10 november 1945 museum 10 november letak bawah monumen monumen milik tinggi 41 15 meter bentuk lingga bangun ingat peristiwa 10 november 1945 tempur surabaya tempat tiap 10 november ingat peristiwa 1945 banyak pahlawan tewas perang merdeka leta batu pertama pimpin soekarno presiden indonesia pertama damping walikota surabaya doel arnowo 10 november 1951 resmi tahun kemudian soekarno 10 november 1952 saksi walikota surabaya r moestadjab soemowidigdo museum 10 november bangun jelas makna balik tugu pahlawan bangun diri 2 lantai pamer melambang semangat juang masyarakat surabaya auditorium lantai satu museum isi reproduksi foto dokumenter diorama saji delapan peristiwa jadi bentrok 10 november 1945 budaya
420,Surabaya Museum (Gedung Siola),Budaya,4.5,museum surabaya siola jelma jadi buah destinasi wisata sejarah unik tarik kunjung bukan suguh cerita masa lampau tampil bagai macam bentuk museum surabaya siola jadi tempat incar buru foto unjung datang museum surabaya siola harus bayar tiket masuk alias gratis siapa masuk museum surabaya siola tempat buka semua kalang mulai anak dewasa manjajal museum surabaya jadi bagai destinasi wisata akhir pekan salah ajar sejarah kota pahlawan kamu ilmu tahu manfaat budaya
421,Museum Kesehatan Dr. Adhyatma,Budaya,4.4,museum sehat dr adhyatma mph museum sehat rintis perintah indonesia lalu departemen sehat tanggal 16 desember 2003 museum sehat puslitbang layan tehnologi sehat puslitbang yantekkes resmi menteri sehat tanggal 14 september 2004 beri nama museum sehat dr adhyatma mph museum sehat dr adhyatma mph lokasi jl indrapura 17 surabaya jawa timur budaya
422,Monumen Jalesveva Jayamahe,Budaya,4.6,monumen jalesveva jayamahe monjaya buah monumen letak kota surabaya jawa timur monumen gambar sosok perwira tni angkat laut busana pakai dinas upacara pdu lengkap pedang hormat sedang terawang arah laut serasa siap tantang gelombang badai laut ingin lihat angkat laut indonesia siap jaya patung sebut diri atas bangun tinggi capai 30 6 meter monumen jalesveva jayamahe gambar generasi terus bangsa yakin optimis capai cita bangsa indonesia monumen jalesveva jayamahe sesuai motto angkat laut jalesveva jayamahe arti laut jaya monumen bangun tahun 1993 pimpin kepala staf tni angkat laut maritim indonesia kemudian lanjut laksamana tni muhamad arifin rancang i nyoman nuarta bagai monumen bangun fungsi bagai mercusuar kapal laut budaya
423,Patung Sura dan Buaya,Budaya,4.6,patung sura baya jawa patung suro lan boyo buah patung rupa lambang kota surabaya patung depan kebun binatang surabaya patung diri atas hewan jadi inspirasi nama kota surabaya ikan sura hiu baya buaya budaya
424,Pantai Ria Kenjeran,Bahari,4.2,obyek wisata pantai ria kenjeran surabaya rupa salah satu destinasi wisata ujung kota surabaya pantai masuk salah satu wisata andal kota surabaya selalu ramai unjung lokasi pantai ria kenjeran letak camat kenjeran timur surabaya propinsi jawa timur kawasan pantai ria kenjeran kenal bagai wahana tempat rekreasi keluarga khusus warga kenjeran pantai juluk bagai kenpark dekat jembatan suramadu pantai kenjeran biasa manfaat masyarakat lepas penat rutinitas tiap hari banyak wisatawan wisata pantai pantai letak tak jauh pusat kota surabaya buka tiap hari lama 24 jam jadi perlu khawatir kunjung kapan pantai milik fasilitas cukup lengkap arena main anak sebut kya kya seaside pagoda tuan ti jembatan kayu gazebo santa foto waterpark area main anak pantai sewa perahu naik unjung nikmat indah pantai ria kenjeran area pesisir laut tarif rp 5 000 bahari
425,Waterpark Kenjeran Surabaya,Taman Hiburan,4.1,waterpark kenjeran surabaya rupa wisata keluarga main air olahraga renang bagai wahana tarik keluarga anak lokasi jauh kawasan wisata pantai kenjeran atlantis land kenjeran suasana pohon area kolam renang beri kesan teduh kolam bangun bentuk istana negeri dongeng hias warna warni khas buku cerita anak taman hibur
426,Balai Kota Surabaya,Budaya,4.7,surabaya bagai resort gemeente haminte cara resmi mulai diri tanggal 1 april 1906 surabaya rupa karesidenan perintah haminte jalan dewan haminte tuai asisten residen bagai kepala daerah ntahun 1916 angkat wali kota surabaya pertama a meyroos tugas tahun 1921 baru wali kota g j dijkerman pilih rencana bangun gedung balai kota wujud ngedung utama balai kota taman surya daerah ketabang mulai bangun tahun 1923 mulai tempat tahun 1927 arsitek ialah c citroen laksana h v hollandsche beton mij biaya seluruh masuk lengkap habis dana 1000 gulden n nukuran gedung utama panjang 102 m lebar 19 m konstruksi diri tiang pancang beton tulang tanam sedang dinding isi bata semen atap buat rangka besi tutup sirap belakang atap kemudian ganti genteng nsetelah republik indonesia diproklamirkan lantik radjamin nasution bagai wali kota kota besar surabaya dasar penpres 1959 no 16 tetap wali kota jadi kepala daerah kota surabaya tahun 1965 kotapraja surabaya resmi jadi kotamadya budaya
427,Patung Buddha Empat Rupa,Budaya,4.3,letak sudut pantai ria kenjeran patung buddha empat rupa sering pemuda pemudi tempat tempat nongkrong kumpul bangun mulai tahun 2003 punya lahan 1 5 hektare ukur 9 9 meter buat habis rp 4 milyar buat patung makin megah lapis emas murni impor langsung thailand bangun keliling 4 pilar pilar hijau pilar emas empat wajah patung gambar empat sifat baik buddha asih murah hati adil meditasi lihat patung buddha kamu kunjung sini kamu lihat beberapa patung gajah keliling patung buddha tarik patung anggap muri bagai patung tinggi indonesia budaya
428,Monumen Bambu Runcing Surabaya,Budaya,4.6,monumen bambu runcing ikon pariwisata surabaya hubung situs sejarah juang bangsa monumen diri 5 pilar milik tinggi sama bentuk bambu runcing sayang estimasi tepat tinggi masing masing pilar waktu air alir keluar bambu runcing layak air mancur monumen keliling taman kecil penuh agam tanam hias monumen bambu runcing letak jantung kota surabaya tengah ramai lalu lintas jalan panglima sudirman unjung datang surabaya langsung nali monumen lintas monumen dekat kebun binatang surabaya tunjung plaza surabaya plaza tugu pahlawan surabaya budaya
429,House of Sampoerna,Budaya,4.6,house of sampoerna buah museum tembakau markas besar sampoerna letak surabaya gaya arsitektur bangun utama pengaruh gaya kolonial belanda bangun 1862 sekarang jadi situs sejarah pakai bagai panti asuh urus belanda tempat sebut beli 1932 liem seeng tee diri sampoerna tuju pakai bagai fasilitas produksi rokok besar pertama sampoerna budaya
430,Atlantis Land Surabaya,Taman Hiburan,4.4,sejak resmi bulan desember 2017 atlantis land kenjeran surabaya sukses datang banyak unjung taman wisata air jadi taman air besar kota surabaya lokasi letak satu wilayah kenjeran park familiar sebut ken park tepat jalan pantai ria kenjeran sukolilo baru bulak surabaya jawa timur taman wisata air milik luas 15 hektar desain asli milik arsitek australia tema ambil taman wisata air istana bawah laut tema sebut gerbang masuk atlantis land kenjeran surabaya milik dinding bangun utama warna biru dinding utama sebut hias garis rupa ombak warna putih atap warna kuning cokelat julang tinggi bagai istana sisi bangun utama bangun dinding cokelat ornamen bahan kayu bangun beri kesan bagai kapal pesiar rampung buat buah patung neptunus warna kuning lihat hias salah satu sudut tembok taman dekorasi atlantis land kenjeran beri suasana bagai di buah kastil taman hibur
